"name","image","roi","pcc","moc"
"LC3","Image0001_.jpg","1",0.911988049665539,0.983458602336546
"LC3","Image0001_.jpg","2",0.888033671825939,0.978910996791748
"LC3","Image0003_.jpg","1",0.844518523380192,0.944863570677395
"LC3","Image0003_.jpg","2",0.872242860782384,0.933887555800616
"LC3","Image0003_.jpg","3",0.853705435694119,0.955099150873808
